[items]{#id}id,operating_name,legal_name,provider_type,code,ukprn,urn
88c4f7de-b91e-4870-95ef-c33ac58248b3,University of Bristol,University of Bristol,hei,B78,10007786,
c5b60c72-7683-4617-90c7-16cd8ae58373,University of Buckingham,University of Buckingham,hei,2Z3,10007787,
81d66f47-0ca8-465c-bbfb-2146cf42bcb6,University of Cambridge,University of Cambridge,hei,C05,10007788,
e214f0ef-1134-4f17-9c81-30ce08ae2a67,University of Chester,University of Chester,hei,C55,10007848,
481c16da-7bab-44d4-86d0-72f06994f29a,University of Chichester,University of Chichester,hei,C58,10007137,133868
c27d29dd-0844-48ed-b90b-c7bfd6f82c9d,University of Cumbria,,hei,C99,10007842,
1dbcbd9d-bc52-4feb-9698-612e7d007b1d,University of Derby,University of Derby,hei,D39,10007851,133811
254ceea3-0d98-461a-bef1-da38678aeb34,University of East Anglia,,hei,E14,10007789,133853
5a98ba39-20bc-46d8-aca7-d025048e5ae9,University of East London,University of East London,hei,E28,10007144,
c9262dcb-b07b-41e1-ada4-4064ef99ae73,University of Exeter,University of Exeter,hei,E84,10007792,
4168351f-0485-46e8-ae84-83456cfb1956,University of Gloucestershire,University of Gloucestershire,hei,G50,10007145,
fefe9baa-a457-4da3-85f2-f3c8e943ef4f,University of Greenwich,,hei,G70,10007146,
75ed8fb6-18f3-4798-a9c9-a2405c8745ce,University of Hertfordshire,University of Hertfordshire,hei,H36,10007147,133783
f08c2672-6c57-4282-8ecd-9e9bf2dac887,University of Huddersfield,University of Huddersfield,hei,H60,10007148,133822
3cdb23bc-3893-426f-901e-9ced91047a7b,University of Hull,,hei,H72,10007149,
767fb786-2eee-44d9-95ec-b63cabacf1f3,University of Leicester,University of Leicester,hei,L34,10007796,
7ef7e682-9222-40ce-a368-586d8ac15923,University of Manchester,University of Manchester,hei,M20,10007798,
ddf4d7ef-201d-491b-9642-eed8ea6c67db,University of Northampton,University of Northampton,hei,N38,10007138,
45424588-d397-4d90-9d03-3aad48339a8d,University of Northumbria,University of Northumbria at Newcastle,hei,N77,10001282,
24afc904-858f-415f-ae54-40c9b6f437ad,University of Nottingham,University of Nottingham,hei,N84,10007154,
cbcf4227-3812-4559-aea8-9bdd128582e5,University of Plymouth,,hei,P60,10007801,133865
835a3030-788c-4b71-b2c4-6f3988d7801a,University of Portsmouth,University of Portsmouth,hei,P80,10007155,
c778acab-bc69-4775-9df4-14579ab21d7c,University of Reading,The University of Reading,hei,R12,10007802,
7dd1206a-6393-4bde-972c-22fec0447552,University of Roehampton,Roehampton University,hei,R48,10007776,
d95fee67-3da7-4245-b45c-83ce8a2a38f3,University of Sheffield,,hei,S18,10007157,
8b95faa4-6f77-4aab-a7ec-c6ea4a0d04c1,University of Southampton,University of Southampton,hei,S27,10007158,133879
02ff5d0b-b219-4c20-ab6b-58b7ff282e70,University of Staffordshire,,hei,S72,10006299,
f181a9c7-8e03-4960-804e-6bfdf70c656d,University of Sunderland,University of Sunderland,hei,S84,10007159,133881
f2130f76-c254-487a-8e62-80436be906be,University of Sussex,,hei,S90,10007806,
57ed7498-284a-4032-83df-09c2a5da8c70,"University of the West of England, Bristol",,hei,B80,10007164,133798
5ce8b711-3848-4524-a4d5-c15a839a10c5,University of Warwick,,hei,W20,10007163,
294e772d-f880-4dc0-9bef-8942673b125e,University of Winchester,University of Winchester,hei,W76,10003614,133880
1984094a-0583-4f2e-ada0-7a5a5fa4f7f4,University of Wolverhampton,University of Wolverhampton,hei,W75,10007166,
bd50f394-bb44-4960-9994-147c8cf13779,University of Worcester,University of Worcester,hei,W80,10007139,133911
7b0416ea-797d-4f1e-9255-e9950fe98bd5,University of York,University of York,hei,Y50,10007167,
37012105-49bd-42ca-9f83-bfb626d0c9f4,UTC South Durham,,school,2U3,10064290,142894
75a638da-a10e-493c-bc20-22a7b6db63dd,Valentines High School,,school,1OM,10007204,102857
9a5da24d-a1e1-4002-8778-96d36a872cc3,Valley Invicta Teacher Training (VITT),,school,1CU,10033423,136582
380f6f7d-2ec3-4561-a2c5-7f3d1271bed2,Valley Invicta Teacher Training with the University of Sussex,,school,3V2,10033423,136582
3f51c7ea-09dc-451c-a8d8-ac58229356dd,Valley Trust (formerly TRISIS),,school,2HM,10000880,107580
b3f01f78-3b8d-4962-b618-7169607a4d26,Vantage North Humber Teacher Training,St Mary’s College,school,2V1,10063694,
950e3fa5-ab99-489e-87ec-8331b49fba34,Ventrus Training school,,school,2BF,10043022,140078
510a9f7b-83cc-45e9-afed-c0dde14ee5b3,VIAT Scitt,,school,4V2,10086463,
5dff5c2b-a830-4a49-aeb8-c982b644dd01,Vita London,,school,21C,10063486,144238
3dfbbccd-1313-4600-8e7a-1535354ef50d,Wade Deacon Trust,,school,1KQ,10007848,111435
b657ae4b-e840-4216-88cc-5707e09164e2,Waldegrave Training Alliance,,school,1FP,10037849,138461
e7617ba3-08b6-4140-8b9b-4837a43d8f12,Waldegrave Training Alliance with the University of Sussex,,school,3FP,10037849,138461
4801dcff-87e4-4c62-aa56-e40c5913bf1f,Waltham Forest Partnership,,school,1AK,10007784,103100
15774d17-c7c0-4174-a41d-de8b57d45ffd,Wandle Teaching School Hub,,school,13V,10066360,145280
3a647e45-7ac7-41a4-9413-155962d28fe8,Wandsworth Primary Schools Consortium,,school,W14,10046788,101001
41fe80c6-d4b7-4b5c-884b-37484340a6cb,Washington and Chester le Street Teacher Training Alliance,,school,2W4,10068929,108818
d142ec3a-68e7-4d1b-86c1-26b7274a562a,Waterton Academy Trust,,school,2EL,10060843,141799
047c9a7c-d06d-448a-a6cb-586185512868,Watford Grammar School for Girls,,school,12L,10031380,136289
ac9c44a8-b782-44be-bd0b-a8cf7512d940,Waverley School in partnership with Birmingham City University,,school,1RH,10060245,142219
5cb7f126-7ab8-4711-9f15-08885fe79203,Wealden Partnership,,school,1Z2,10002980,114587
f8c00683-3251-4aec-b322-c024bc4b694d,Wealden Partnership with the University of Sussex,,school,4W3,10002980,114587
2c80c659-ef89-4cb2-8df3-956cfe8e75f4,Weatherhead High School,,school,21D,10035973,137815
9af4e4c8-322a-443e-859c-e54c114c7199,Welford on Avon School Teacher Training Hub,,school,2L6,10078076,125528
f084f978-d74b-44f8-9bdf-22cde4c9ec91,Wessex Teach,,school,1QW,10034818,137163
9feef4e9-afc1-416e-ad69-d56fafc0a750,West Essex SCITT,Epping Forest Schools Partnership Trust,school,2BB,10067433,
9509fcc8-d3a4-43dd-937f-23f926df63f7,West London Teacher Training Alliance (Primary),,school,1EL,10036715,137935
1346ce31-860f-457a-b63c-ea7b07a89031,West London Teacher Training Alliance (Secondary),,school,2BV,10036715,137935
469f4f01-5c3f-48da-97e4-54092fee292d,West Midlands Consortium,Thomas Telford School,school,W53,10006894,
0af0c86b-92fd-40a1-b39a-74f3a46b6e80,Westcountry School Trust,,school,4W5,10057945,
ea6e6341-73ec-4f5e-a066-d8a9469075d2,Wheatley Hill Primary School,,school,3DR,10007159,
3adecabd-e003-466c-adf0-2a14cb3b54f9,Whitburn Church of England Academy,,school,23F,10038631,136386
e5be0f2d-095f-484a-a396-c3f1f0ce324b,White Rose Alliance,,school,196,10003643,121699
9754c3d9-e196-4ec6-b729-fa70b72215bd,White Woman Lane Junior School,,school,1MH,10072966,120914
6ec1fba7-0bb6-4d94-bfaf-8accdd838bde,Wigan and West Lancashire Catholic School Direct,,school,27Q,10003956,106540
d667831e-1a02-4696-8bfb-81a1c364762f,Wigan Catholic Primary Alliance,,school,4W4,10003956,106460
63807640-03ea-4754-a08b-73588b355625,Wildern Partnership,,school,1WH,10033371,
08a391a4-2677-40e4-9a88-2b516fe1888e,William de Ferrers School,,school,2W1,10033230,136605
8c8cd580-7c16-4f35-9c3f-a5f31a5ef4b6,William Shrewsbury Primary Partnership,,school,2FM,10065446,145097
ff430632-f785-4dac-81c4-c89c0c822e38,Winchester Teaching School Alliance,,school,27L,10016269,116407
64e8b9b1-49a4-42ae-9b25-c38f4645652a,Windsor Teaching Alliance,,school,23R,10005550,70246
a31f8770-8074-4c9b-aed5-ef167f847431,"Windsor, Ascot and Maidenhead Consortium",,school,1AZ,10005550,70246
1251c622-d7f7-47f3-9450-649ec3ad3912,Wirral Schools Collaboration (Pensby),,school,1ME,10003957,135497
df36da74-4a70-4b60-ae51-c5cbee88d4b0,WISE ITT,,school,15Q,10033407,136486
c6acffa8-1e9d-4f4b-b6b5-18fc069a245f,Wood Green ITT Alliance,,school,1O7,10033330,136616
2d2cb184-a1ef-42be-b300-8b1085a5bffb,Woodrush Training Consortium,,school,21T,10034168,136924
29c45396-468a-4846-b686-d47bcb3d189b,Woolwich Poly,,school,1HC,10013305,141163
a595623a-6c7c-4a24-9bdc-afa37c5d16dc,Wren Academy,,school,19V,10024205,135507
7c381245-6d18-43d9-96f0-706bf4aa0c56,Wright Robinson College,,school,7Z5,10084213,146239
2e0c90b5-581f-4068-8b52-e51ec63c81dc,Xavier Teach SouthEast,Xavier Catholic Education Trust,school,2EW,10057399,143367
3d48a676-2500-450a-b8fa-1be02cea2cbf,Yarrow Schools Alliance,,school,22P,10040125,119466
8047fac5-c2a3-42ed-94c0-ee94afb41ae5,York College,,school,Y70,10007709,130594
a24ce050-2e4c-445e-b431-f9acbbaeb9d3,York St John University,York St John University,hei,Y75,10007713,133914
68ed4a0c-8f17-4144-9cc0-c671bfbf7128,Yorkshire and Humber Teacher Training,,school,2B2,10058237,
ea39179f-af96-4ad9-b748-75d99d044dbd,Yorkshire Wolds Teacher Training,The Education Alliance,school,2EV,10058551,
